page_id,year,month,rank,title,edits
44229,2020,8,5,Aproksymacja,204
5977,2020,8,6,Sobór chalcedoński,178
4875658,2020,8,7,Eksplozja w Bejrucie (2020),160
25196,2020,8,8,Jimi Hendrix,159
60308,2020,8,9,Warmia,149
2200546,2020,8,10,Bogusławscy herbu Ostoja,144
490385,2020,8,11,Interpolacja wielomianowa,142
4868969,2020,8,12,Liga Mistrzów UEFA (2020/2021)/Faza kwalifikacyjna,125
4885498,2020,8,13,Filip Babicz,123
4875601,2020,8,14,Liga Europy UEFA (2020/2021)/Faza kwalifikacyjna (ścieżka ligowa),102
2405514,2020,8,15,The Voice of Poland,102
1228917,2020,8,16,Wincenta Jadwiga Jaroszewska,101
4888583,2020,8,17,Zgromadzenie Sióstr Benedyktynek Samarytanek Krzyża Chrystusowego,97
73581,2020,8,18,Stargard,91
4715028,2020,8,19,Liga Europy UEFA (2020/2021),90
16285,2020,8,20,Sobór nicejski I,87
4654955,2020,8,21,Liga Mistrzów UEFA (2020/2021),83
4883146,2020,8,22,Protesty na Białorusi (2020–2021),81
4868333,2020,8,23,Letnia liga w piłce siatkowej 2020,79
4701039,2020,8,24,Pandemia COVID-19,79
4888179,2020,8,25,Stefan Boryczko,76
35346,2020,8,26,Funkcje trygonometryczne,72
2633388,2020,8,27,Kodeks 0115,72
4652719,2020,8,28,Formuła 1 Sezon 2020,71
4877076,2020,8,29,Katastrofa lotnicza w Nowym Mieście nad Pilicą,71
4570993,2020,8,30,NHL (2019/2020),70
4841626,2020,8,31,Zmarli w lipcu 2020,69
4624004,2020,8,32,Kodeks 0252,67
4864411,2020,8,33,III liga polska w piłce nożnej (2020/2021)/Grupa IV,66
60314,2020,8,34,Interpolacja (matematyka),66
60248,2020,8,35,Ewa Demarczyk,65
4873386,2020,8,36,III liga polska w piłce nożnej (2020/2021)/Grupa II,65
726609,2020,8,37,Cracovia (piłka nożna),62
3067433,2020,8,38,Ida (film),62
4378,2020,8,39,Olsztyn,62
4867703,2020,8,40,Puchar Polski w piłce nożnej (2020/2021),60
4652797,2020,8,41,The Voice Senior (Polska),60
4826822,2020,8,42,Wybory prezydenckie na Białorusi w 2020 roku,60
1430479,2020,8,43,Dominique Marie Varlet,59
245911,2020,8,44,Dariusz Kamys,57
4566742,2020,8,45,Fame MMA,57
4214042,2020,8,46,Zbrodnia w Lesie Siekierzyńskim,57
4884642,2020,8,47,25 Dywizja Grenadierów Pancernych,56
4841885,2020,8,48,"Bitwy, boje i potyczki wojny polsko-bolszewickiej",56
4854457,2020,8,49,Ekstraklasa w piłce nożnej (2020/2021),56
4199739,2020,8,50,The Voice Kids (Polska),56
3589811,2020,8,51,Fiat Tipo (2015),52
445742,2020,8,52,Kasia i Tomek,52
4467870,2020,8,53,Liga Mistrzów UEFA (2019/2020),51
4076508,2020,8,54,Bazylika Znalezienia Krzyża Świętego i klasztor Franciszkanów Konwentualnych w Kalwarii Pacławskiej,50
211518,2020,8,55,Biblia królowej Zofii,50
1410909,2020,8,56,BrzydUla,50
513344,2020,8,57,Legia Warszawa (piłka nożna),50
4886402,2020,8,58,Andrzej Konarski (ur. 1938),49
4867883,2020,8,59,Grand Prix 70-lecia Formuły 1,49
1394488,2020,8,60,Diecezja południowa Kościoła Adwentystów Dnia Siódmego w RP,46
4881402,2020,8,61,"Mecz Mistrzostw Świata w Piłce Nożnej 1950, Urugwaj – Brazylia",46
4875979,2020,8,62,Jan Welisław Lewicki,45
1059143,2020,8,63,Rudy żelaza,45
7588,2020,8,64,31 sierpnia,44
4882796,2020,8,65,Bitwa pod Myszyńcem (1920),44
4876533,2020,8,66,Jan Lewicki (urzędnik),44
358162,2020,8,67,Koło fortuny (teleturniej),44
4887058,2020,8,68,Liga Mistrzów w piłce siatkowej (2020/2021),44
4883657,2020,8,69,Bernard Stiegler,43
4881598,2020,8,70,Eugeniusz Szparkowski,43
4864413,2020,8,71,III liga polska w piłce nożnej (2020/2021),43
4876786,2020,8,72,Zegar na Baszcie Spasskiej,43
1127093,2020,8,73,Romuald i Roman,41
4866850,2020,8,74,Swiatłana Cichanouska,41
2051595,2020,8,75,W ciemności,41
677371,2020,8,76,Ławr Korniłow,41
4686976,2020,8,77,2020 w muzyce,40
1716198,2020,8,78,Akihabara,40
232895,2020,8,79,Joanna Kołaczkowska,40
4187966,2020,8,80,Korona królów,40
1641622,2020,8,81,Biblia Lutra,39
561825,2020,8,82,Karminadle,39
3142705,2020,8,83,Bartosz Ziółko,38
980,2020,8,84,Bitwa Warszawska,37
4751970,2020,8,85,PlusLiga (2020/2021),37
44314,2020,8,86,Funkcje cyklometryczne,36
8799,2020,8,87,Materializm dialektyczny,35
4888318,2020,8,88,Superpuchar Włoch w piłce siatkowej kobiet (2020),35
4879174,2020,8,89,Gliuki,34
4868925,2020,8,90,Grand Prix Wielkiej Brytanii 2020,34
4875940,2020,8,91,John Hattie,34
986505,2020,8,92,Salamandra olbrzymia japońska,34
70965,2020,8,93,Skansen taboru kolejowego w Chabówce,34
4753509,2020,8,94,Tauron Liga (2020/2021),34
4190481,2020,8,95,Łukasz Szumowski,34
7592,2020,8,96,27 sierpnia,33
84303,2020,8,97,FC Barcelona,33
37979,2020,8,98,Henryk Wujec,33
4862316,2020,8,99,III liga polska w piłce nożnej (2020/2021)/Grupa III,33
4860501,2020,8,100,Most kolejowy nad Jeziorem Pilchowickim,33
4889809,2020,9,1,Zmarli we wrześniu 2020,595
332590,2020,9,2,Zbigniew Wodecki,238
4894482,2020,9,3,Henryk Roman Nowacki,236
102553,2020,9,4,Kuba Wojewódzki,235
4733297,2020,9,5,Pandemia COVID-19 w Polsce,214
4751970,2020,9,6,PlusLiga (2020/2021),198
86944,2020,9,7,Maciej Stuhr,184
4888583,2020,9,8,Zgromadzenie Sióstr Benedyktynek Samarytanek Krzyża Chrystusowego,178
4566742,2020,9,9,Fame MMA,133
4636621,2020,9,10,Konkurs Piosenki Eurowizji Junior 2020,113
60308,2020,9,11,Warmia,108
4882246,2020,9,12,Interpolacyjne metody różnicowe,103
4869446,2020,9,13,Zmarli w sierpniu 2020,98
4753509,2020,9,14,Tauron Liga (2020/2021),97
4701039,2020,9,15,Pandemia COVID-19,96
4634347,2020,9,16,Mistrzostwa Świata w Kolarstwie Szosowym 2020,93
4899510,2020,9,17,Jan Radoliński,92
86677,2020,9,18,Murcki,90
1014105,2020,9,19,Od Waregów do Greków,87
4899683,2020,9,20,Bitwa o Grodno (IX 1920),83
118020,2020,9,21,Korona Królestwa Polskiego,78
4895187,2020,9,22,LVII Krajowy Festiwal Piosenki Polskiej w Opolu,77
4898443,2020,9,23,Park w Reptach,74
4686976,2020,9,24,2020 w muzyce,69
4908868,2020,9,25,Fraikin,69
4873091,2020,9,26,Małga Kubiak,68
4875601,2020,9,27,Liga Europy UEFA (2020/2021)/Faza kwalifikacyjna (ścieżka ligowa),67
4570993,2020,9,28,NHL (2019/2020),67
4868937,2020,9,29,Yoshihide Suga,66
1221400,2020,9,30,Robert Lewandowski,65
4048788,2020,9,31,Estowie,63
4876020,2020,9,32,Premier League (2020/2021),62
4715028,2020,9,33,Liga Europy UEFA (2020/2021),60
4888318,2020,9,34,Superpuchar Włoch w piłce siatkowej kobiet (2020),58
4901214,2020,9,35,Juan Balboa Boneke,56
4647756,2020,9,36,Kōmeitō,56
4901516,2020,9,37,Nazwa Warmii,56
4902004,2020,9,38,Donato Ndongo-Bidyogo,55
4890337,2020,9,39,US Open 2020 (gra pojedyncza kobiet),55
4864411,2020,9,40,III liga polska w piłce nożnej (2020/2021)/Grupa IV,54
3442599,2020,9,41,Policjantki i policjanci,54
631435,2020,9,42,Virgin Mobile,53
4892786,2020,9,43,Serie A1 w piłce siatkowej kobiet (2020/2021),52
7616,2020,9,44,8 września,51
2217,2020,9,45,Homoseksualność,51
4903790,2020,9,46,Raquel Ilonbé,50
3067370,2020,9,47,Kardynałowie inkwizytorzy generalni Rzymskiej Inkwizycji,49
2256553,2020,9,48,Wektory i wartości własne,49
1059143,2020,9,49,Rudy żelaza,48
447339,2020,9,50,Kopalnia soli Bochnia,47
185410,2020,9,51,Dąb (Katowice),46
4895254,2020,9,52,Przerwana dekada,46
7632,2020,9,53,22 września,45
4703048,2020,9,54,Ischioceratops,45
4885869,2020,9,55,Liga Europy UEFA (2020/2021)/Faza kwalifikacyjna (ścieżka mistrzowska),44
645150,2020,9,56,Telewizja Polska,44
7609,2020,9,57,2 września,43
1023659,2020,9,58,56 Pułk Piechoty Wielkopolskiej,43
4903570,2020,9,59,Bitwa pod Lidą (IX 1920),43
3704391,2020,9,60,LIII Krajowy Festiwal Piosenki Polskiej w Opolu,43
1698363,2020,9,61,Lista odcinków programu Kuba Wojewódzki,43
4591948,2020,9,62,Love Island. Wyspa miłości,43
4890359,2020,9,63,US Open 2020 (gra pojedyncza mężczyzn),43
323864,2020,9,64,Dąbrówka Mała,42
2324342,2020,9,65,Gienek Loska,42
2064423,2020,9,66,Katarzyna Karpowicz,42
4654,2020,9,67,Pamięć komputerowa,42
7631,2020,9,68,23 września,41
4905099,2020,9,69,Bitwa pod Kojdanowem,41
4908037,2020,9,70,Iliad,41
871617,2020,9,71,Jan Dziubiński,41
4702547,2020,9,72,Strefa wolna od ideologii LGBT,41
4886397,2020,9,73,Superpuchar Włoch w piłce siatkowej mężczyzn (2020),41
7271,2020,9,74,1 września,40
7633,2020,9,75,21 września,40
4305912,2020,9,76,LV Krajowy Festiwal Piosenki Polskiej w Opolu,40
4899185,2020,9,77,Enrique Gori Molubela,39
4906434,2020,9,78,Wojciech Gromczyński,39
4904488,2020,9,79,Boy Story,38
32424,2020,9,80,Chevrolet,38
708068,2020,9,81,Daniel Van Buyten,38
4730586,2020,9,82,Kaplica św. Anny w Potoce,38
1000077,2020,9,83,Macierze podobne,38
1317892,2020,9,84,Partie polityczne w Japonii,38
4803282,2020,9,85,Tima Belorusskih,38
7610,2020,9,86,3 września,37
394746,2020,9,87,Czarnocin (województwo podlaskie),37
4892126,2020,9,88,Grand Prix Toskanii 2020,37
986974,2020,9,89,Maciej Sobczak (skrzypek),37
4886388,2020,9,90,Superpuchar Polski w piłce siatkowej mężczyzn (2020),37
239875,2020,9,91,Donald Trump,36
916819,2020,9,92,Wincenty à Paulo,36
7629,2020,9,93,25 września,35
4899778,2020,9,94,Diuna (film 2021),35
4720351,2020,9,95,Sanah,35
7634,2020,9,96,20 września,34
4904160,2020,9,97,Bitwa pod Mile Hill,34
4868969,2020,9,98,Liga Mistrzów UEFA (2020/2021)/Faza kwalifikacyjna,34
5977,2020,9,99,Sobór chalcedoński,34
2145368,2020,9,100,Zhuchengceratops,34
4906706,2020,10,1,Zmarli w październiku 2020,599
4733297,2020,10,2,Pandemia COVID-19 w Polsce,376
4924057,2020,10,3,Protesty przeciwko zaostrzeniu przepisów dotyczących aborcji w Polsce (2020–2021),299
4751970,2020,10,4,PlusLiga (2020/2021),165
4890570,2020,10,5,Serie A1 w piłce siatkowej mężczyzn (2020/2021),139
4915171,2020,10,6,Filoksenos z Mabbug,138
3308378,2020,10,7,Aeroklub Gliwicki,131
4753509,2020,10,8,Tauron Liga (2020/2021),126
155322,2020,10,9,Wężowidła,118
192877,2020,10,10,Piotr Krystian Domaradzki,100
4701039,2020,10,11,Pandemia COVID-19,93
67929,2020,10,12,Ira (zespół muzyczny),90
4903579,2020,10,13,Paweł Chodniewicz,89
160257,2020,10,14,Cyryl z Aleksandrii,88
4892786,2020,10,15,Serie A1 w piłce siatkowej kobiet (2020/2021),88
724850,2020,10,16,Dariusz Gnatowski,86
4911866,2020,10,17,Grand Prix na Żużlu 2021,82
739198,2020,10,18,Polska Liga Siatkówki (2005/2006),76
52941,2020,10,19,Pelplin,70
4636621,2020,10,20,Konkurs Piosenki Eurowizji Junior 2020,69
620094,2020,10,21,Polska Liga Siatkówki (2006/2007),69
4432432,2020,10,22,Stowarzyszenie na rzecz osób LGBT Tolerado,69
4921547,2020,10,23,Bitwa pod Malinem,67
2591006,2020,10,24,Edyta Górniak (album),66
916815,2020,10,25,Grupa olsztyńska,66
4903762,2020,10,26,French Open 2020,65
4908793,2020,10,27,II wojna o Górski Karabach,62
3789531,2020,10,28,Iga Świątek,62
4876020,2020,10,29,Premier League (2020/2021),62
4566742,2020,10,30,Fame MMA,59
988030,2020,10,31,Polska Liga Siatkówki (2007/2008),59
4743183,2020,10,32,Beata Morawiec,58
4709102,2020,10,33,Liga Narodów UEFA (2020/2021),58
4915232,2020,10,34,Bitwa pod Łomżą (VII 1920),56
4919102,2020,10,35,Edmund Fidler,55
4912468,2020,10,36,Kenzō Takada,55
4904814,2020,10,37,Szymon Szpitalny,55
4910929,2020,10,38,Żandarmeria Krajowa,55
3293886,2020,10,39,Karol Acutis,54
4915913,2020,10,40,Marcin Pawlikowski,54
3594343,2020,10,41,Przemysław Czarnek,54
4876046,2020,10,42,Dominik Ludwik Pawlikowski,53
4914456,2020,10,43,Antoni Gradowski,51
319876,2020,10,44,Dotyk (album),51
4803282,2020,10,45,Tima Belorusskih,51
1221400,2020,10,46,Robert Lewandowski,50
4919756,2020,10,47,Maria Sąsiadek,49
4911833,2020,10,48,Bitwa pod Berezą Kartuską (1920),47
4910186,2020,10,49,Październik 2020,47
4686976,2020,10,50,2020 w muzyce,46
4908968,2020,10,51,Liga Europy UEFA (2020/2021)/Faza grupowa,46
411720,2020,10,52,Wojciech Sławnikowic,45
2290432,2020,10,53,Piotr Napierała,44
1324265,2020,10,54,Pora siesty,44
4363524,2020,10,55,Statystyki Spójni Stargard,44
828731,2020,10,56,2020,43
598076,2020,10,57,Prefektura Hiroszima,43
4913036,2020,10,58,Chuck Boyd,42
44884,2020,10,59,Mikołaj Kopernik,42
499212,2020,10,60,Michał Czajkowski (duchowny),41
332590,2020,10,61,Zbigniew Wodecki,41
4889809,2020,10,62,Zmarli we wrześniu 2020,41
7646,2020,10,63,1 października,40
3362233,2020,10,64,Lista żyjących superstulatków,40
4754582,2020,10,65,Pandemia COVID-19 w Wielkiej Brytanii,40
7645,2020,10,66,2 października,39
3807132,2020,10,67,Aborcja w Polsce,39
903852,2020,10,68,Lista odcinków serialu Battlestar Galactica,39
4922170,2020,10,69,Bizantyjsko-słowaccy egzarchowie Toronto,38
4918903,2020,10,70,Częstochowskie Zakłady Materiałów Biurowych,38
7643,2020,10,71,4 października,37
7638,2020,10,72,9 października,37
4919724,2020,10,73,Mi último adiós,37
4887942,2020,10,74,Serie A (2020/2021),37
705110,2020,10,75,Wojewodowie sandomierscy,37
4910680,2020,10,76,Bitwa pod Słonimem (VII 1920),36
60885,2020,10,77,Stefan Wyszyński,36
7653,2020,10,78,14 października,35
4929709,2020,10,79,Artur Dębczak,35
4909407,2020,10,80,Rajd Sardynii 2020,35
1667414,2020,10,81,Józef Jankowski (pisarz),34
4901775,2020,10,82,Suruga (zatoka),34
1275642,2020,10,83,Śląsk Wrocław (koszykówka),34
4917746,2020,10,84,Belmopan Bandits FC,33
2733244,2020,10,85,Festiwal Łódź Czterech Kultur,33
18856,2020,10,86,Iron Maiden,33
649711,2020,10,87,Max Payne 2: The Fall of Max Payne,33
4922598,2020,10,88,Belize Defence Force FC,32
4854621,2020,10,89,Bundesliga niemiecka w piłce nożnej (2020/2021),32
4923525,2020,10,90,Domek myśliwski Ernsta Gütschowa,32
4889082,2020,10,91,Football League Championship (2020/2021),32
4398957,2020,10,92,Henry Beaufort,32
4923601,2020,10,93,Katharina Boguslawski,32
4828147,2020,10,94,Kawalerowie Virtuti Militari 1939–1945,32
3361101,2020,10,95,Szwedzkie odznaczenia,32
4914580,2020,10,96,Weronika Bochat-Piotrowska,32
4929896,2020,10,97,Bitwa o przedmoście kijowskie,31
4906709,2020,10,98,French Open 2020 (gra pojedyncza kobiet),31
148551,2020,10,99,Max Payne,31
658733,2020,10,100,Wojciech Pszoniak,31
4926649,2020,11,1,Zmarli w listopadzie 2020,754
4733297,2020,11,2,Pandemia COVID-19 w Polsce,337
160257,2020,11,3,Cyryl z Aleksandrii,286
4924057,2020,11,4,Protesty przeciwko zaostrzeniu przepisów dotyczących aborcji w Polsce (2020–2021),188
4751970,2020,11,5,PlusLiga (2020/2021),174
848241,2020,11,6,Błąd medyczny,159
4753509,2020,11,7,Tauron Liga (2020/2021),153
109958,2020,11,8,Henryk Gulbinowicz,127
4566742,2020,11,9,Fame MMA,114
4799772,2020,11,10,Puchar Świata w skokach narciarskich 2020/2021,108
4915385,2020,11,11,"Nights of the Dead, Legacy of the Beast: Live in Mexico City",107
4709102,2020,11,12,Liga Narodów UEFA (2020/2021),106
4890570,2020,11,13,Serie A1 w piłce siatkowej mężczyzn (2020/2021),105
18856,2020,11,14,Iron Maiden,99
4906706,2020,11,15,Zmarli w październiku 2020,97
4939307,2020,11,16,Mistrzostwa Europy U-21 w Piłce Nożnej 2021 (eliminacje),93
4701039,2020,11,17,Pandemia COVID-19,90
124890,2020,11,18,Big Cyc,88
1116193,2020,11,19,Medaliści igrzysk olimpijskich w szermierce,88
4931198,2020,11,20,ATP Finals 2020,84
133091,2020,11,21,Krzysztof Skiba,84
4854457,2020,11,22,Ekstraklasa w piłce nożnej (2020/2021),81
459894,2020,11,23,Rekord świata w długości skoku narciarskiego,79
4636621,2020,11,24,Konkurs Piosenki Eurowizji Junior 2020,78
4937123,2020,11,25,Podziemia Kamiennej Góry w Lubaniu,77
677210,2020,11,26,Joe Biden,76
4892786,2020,11,27,Serie A1 w piłce siatkowej kobiet (2020/2021),75
523386,2020,11,28,Zespół metaboliczny,72
4924973,2020,11,29,Karolina Jaklewicz,71
4551873,2020,11,30,Podział administracyjny Kościoła Prawosławnego Ukrainy,70
4876020,2020,11,31,Premier League (2020/2021),70
4750829,2020,11,32,Hotel Paradise,69
25196,2020,11,33,Jimi Hendrix,69
4933685,2020,11,34,Bitwa pod Samhorodkiem,68
4934299,2020,11,35,Viola Tycz,64
4661174,2020,11,36,Lista i wyniki gal ACA na terenie Polski,59
395958,2020,11,37,Ochra,58
4931604,2020,11,38,Okręgowy Związek Piłki Nożnej w Zielonej Górze,57
3100100,2020,11,39,Andrzej Siciński (duchowny),55
135106,2020,11,40,Stanisław Dziwisz,55
122545,2020,11,41,Diego Maradona,52
4807481,2020,11,42,Maria Lukrecja Bobrius-Kręcka,52
4754582,2020,11,43,Pandemia COVID-19 w Wielkiej Brytanii,51
4887167,2020,11,44,Liga Mistrzyń w piłce siatkowej (2020/2021),49
4932402,2020,11,45,Grand Prix Turcji 2020,46
7680,2020,11,46,15 listopada,45
1760668,2020,11,47,Centralny Pododdział Kontrterrorystyczny Policji „BOA”,45
4947694,2020,11,48,Bajerscy herbu własnego,44
2640902,2020,11,49,Lista i wyniki gal Konfrontacji Sztuk Walki,44
1998944,2020,11,50,Magda Linette,43
4913036,2020,11,51,Chuck Boyd,42
4864411,2020,11,52,III liga polska w piłce nożnej (2020/2021)/Grupa IV,42
4953154,2020,11,53,Konkurs Piosenki Eurowizji Junior 2021,42
4686976,2020,11,54,2020 w muzyce,41
20749,2020,11,55,Aleksander Ford,41
4931505,2020,11,56,Kazimierz Jodkowski,41
4287127,2020,11,57,Kamala Harris,40
4925912,2020,11,58,Kwatermistrzowie oddziałów piechoty II Rzeczypospolitej,40
4603349,2020,11,59,Wybory prezydenckie w Stanach Zjednoczonych w 2020 roku,40
2075964,2020,11,60,Disney Channel (Rosja),39
4931332,2020,11,61,Jesús Balmori,39
386708,2020,11,62,Narodowy Instytut Onkologii im. Marii Skłodowskiej-Curie – Państwowy Instytut Badawczy,39
4938931,2020,11,63,Anna Szwedyczka,38
4942363,2020,11,64,Grand Prix Bahrajnu 2020,38
209300,2020,11,65,Letalnica,38
4950431,2020,11,66,Szkoci w Polsce,38
7683,2020,11,67,17 listopada,37
4871347,2020,11,68,III liga polska w piłce nożnej (2020/2021)/Grupa I,37
4862316,2020,11,69,III liga polska w piłce nożnej (2020/2021)/Grupa III,37
4887058,2020,11,70,Liga Mistrzów w piłce siatkowej (2020/2021),37
4932305,2020,11,71,Maria Dembińska,37
4934273,2020,11,72,Marian Brucki,37
4948116,2020,11,73,Antony Blinken,36
4929709,2020,11,74,Artur Dębczak,36
3091055,2020,11,75,Chochoły,36
1860713,2020,11,76,Dzieje rezydencji na dawnych kresach Rzeczypospolitej,36
4942348,2020,11,77,Janina Krzemińska,36
827376,2020,11,78,Rozpad Jugosławii,36
4946889,2020,11,79,Józef Czerwiński,35
848031,2020,11,80,Pierre de Marivaux,35
7670,2020,11,81,1 listopada,34
4942421,2020,11,82,Antonio Luna,34
4941177,2020,11,83,Bitwa pod Czerwoną,34
4657589,2020,11,84,Kalendarium drugiego rządu Mateusza Morawieckiego,34
4239881,2020,11,85,Leon Weissberg,34
3053034,2020,11,86,Vřesová studánka,34
4943140,2020,11,87,Anna Kołakowska (ilustratorka),33
4950444,2020,11,88,Jerry Weintraub,33
4887942,2020,11,89,Serie A (2020/2021),33
2091640,2020,11,90,Top Model,32
4873386,2020,11,91,III liga polska w piłce nożnej (2020/2021)/Grupa II,31
4933779,2020,11,92,Marcin Szreder,31
4352404,2020,11,93,Mecze reprezentacji Polski w piłce nożnej mężczyzn prowadzonej przez Jerzego Brzęczka,31
3736940,2020,11,94,Projekt Lady,31
1221400,2020,11,95,Robert Lewandowski,31
2405514,2020,11,96,The Voice of Poland,31
4942011,2020,11,97,Bazylika św. Kastora w Koblencji,30
4931105,2020,11,98,Bitwa pod Napadówką,30
4952725,2020,11,99,Dariusz Tkaczewski,30
521303,2020,11,100,Marcin Król,30
4951412,2020,12,1,Zmarli w grudniu 2020,769
4733297,2020,12,2,Pandemia COVID-19 w Polsce,311
1221400,2020,12,3,Robert Lewandowski,222
191699,2020,12,4,Violetta Villas,216
3044339,2020,12,5,Historia Pomorskiej Kolei Metropolitalnej,186
4751970,2020,12,6,PlusLiga (2020/2021),170
4753509,2020,12,7,Tauron Liga (2020/2021),151
4566742,2020,12,8,Fame MMA,135
4972426,2020,12,9,Bitwa pod Wołoczyskami,133
4890570,2020,12,10,Serie A1 w piłce siatkowej mężczyzn (2020/2021),130
4926649,2020,12,11,Zmarli w listopadzie 2020,124
4799772,2020,12,12,Puchar Świata w skokach narciarskich 2020/2021,123
160257,2020,12,13,Cyryl z Aleksandrii,121
4956371,2020,12,14,Bitwa pod Równem (VII 1920),102
1900318,2020,12,15,Marek Dyjak,91
8242,2020,12,16,Świadkowie Jehowy,84
4957994,2020,12,17,Action (holenderskie przedsiębiorstwo),83
4960332,2020,12,18,Koncert sylwestrowy TVP2,82
336948,2020,12,19,Ewa Wachowicz,79
4876020,2020,12,20,Premier League (2020/2021),79
4968283,2020,12,21,António Henrique Rodrigo de Oliveira Marques,78
4960476,2020,12,22,Mapa metra w Londynie,78
2304,2020,12,23,II wojna światowa,74
4955969,2020,12,24,Vendée Globe 2020/2021,70
4970871,2020,12,25,Love Polish Jazz,69
59183,2020,12,26,Otylia Jędrzejczak,69
4924057,2020,12,27,Protesty przeciwko zaostrzeniu przepisów dotyczących aborcji w Polsce (2020–2021),69
1058474,2020,12,28,Carrie Bradshaw,68
2636829,2020,12,29,Medal Pochwalny,68
6771,2020,12,30,Włodzimierz Lenin,68
3874737,2020,12,31,Codex Beratinus 2,66
1922218,2020,12,32,Powerslam,66
4925912,2020,12,33,Kwatermistrzowie oddziałów piechoty II Rzeczypospolitej,63
2640902,2020,12,34,Lista i wyniki gal Konfrontacji Sztuk Walki,62
4903379,2020,12,35,Mistrzostwa Świata w Piłce Nożnej 2022 (eliminacje strefy UEFA),60
4931604,2020,12,36,Okręgowy Związek Piłki Nożnej w Zielonej Górze,59
4947349,2020,12,37,Magdalena Sendecka,58
1571592,2020,12,38,Henryk Klawe,57
6193,2020,12,39,Tomaszów Mazowiecki,57
222312,2020,12,40,Gałka muszkatołowa,56
4944910,2020,12,41,Baekhyun,55
4701039,2020,12,42,Pandemia COVID-19,55
4892786,2020,12,43,Serie A1 w piłce siatkowej kobiet (2020/2021),52
4308424,2020,12,44,Cyberpunk 2077,50
4887058,2020,12,45,Liga Mistrzów w piłce siatkowej (2020/2021),50
4962395,2020,12,46,Grób Cyrusa II Wielkiego,49
2897376,2020,12,47,Kościół św. Marcina w Tarnowskich Górach-Starych Tarnowicach (stary),49
3843241,2020,12,48,ORP Flaming,49
4686976,2020,12,49,2020 w muzyce,48
4798913,2020,12,50,Sylwestrowa Moc Przebojów,48
952636,2020,12,51,Dyskografia Iron Maiden,47
777864,2020,12,52,Grzegorz Krychowiak,47
970863,2020,12,53,Elliot Page,46
4652719,2020,12,54,Formuła 1 Sezon 2020,46
3716898,2020,12,55,Mistrzostwa Świata w Lotach Narciarskich 2020,46
4965332,2020,12,56,Bitwa pod Młynowem,45
4959941,2020,12,57,Logopedia (czasopismo),45
7330,2020,12,58,1988,44
4963683,2020,12,59,Flying Tiger Copenhagen,44
4958636,2020,12,60,Stanisław Komorowski (konserwator),44
274846,2020,12,61,Urszula Dudziak,44
7717,2020,12,62,26 grudnia,43
4942466,2020,12,63,Grand Prix Sakhiru 2020,43
4887942,2020,12,64,Serie A (2020/2021),43
282644,2020,12,65,Uniwersytet Princeton,43
4966957,2020,12,66,Wykluczenie komunikacyjne w Polsce,43
4926695,2020,12,67,Lista produkcji studia ABC Signature,42
4812459,2020,12,68,Formuła 1 Sezon 2021,41
4877081,2020,12,69,I liga polska w piłce siatkowej mężczyzn (2020/2021),41
18856,2020,12,70,Iron Maiden,41
1460677,2020,12,71,Lista dzielnic i osiedli Los Angeles,40
519602,2020,12,72,Piotr Machalica,40
3138247,2020,12,73,Twoja twarz brzmi znajomo,40
4972433,2020,12,74,Lista odcinków programu Twoja twarz brzmi znajomo,39
4793438,2020,12,75,Regaliceratops,39
4962025,2020,12,76,Tytus O’Byrn,39
7341,2020,12,77,1993,38
7723,2020,12,78,22 grudnia,38
7716,2020,12,79,14 grudnia,37
7722,2020,12,80,21 grudnia,37
2367429,2020,12,81,Lista najstarszych mężczyzn w historii,37
284688,2020,12,82,Miodowe lata,37
4974407,2020,12,83,Samantha Jones,37
4959526,2020,12,84,Szczepionka przeciw COVID-19,37
1737569,2020,12,85,Chengdu Tiancheng F.C.,36
7724,2020,12,86,29 grudnia,35
4898957,2020,12,87,Puchar Świata w biathlonie 2020/2021,35
827376,2020,12,88,Rozpad Jugosławii,35
1909892,2020,12,89,Suples,35
7412,2020,12,90,28 grudnia,34
7701,2020,12,91,8 grudnia,34
4947694,2020,12,92,Bajerscy herbu własnego,34
775691,2020,12,93,Hanna Stankówna,34
4915385,2020,12,94,"Nights of the Dead, Legacy of the Beast: Live in Mexico City",34
5087,2020,12,95,Piernik,34
4972897,2020,12,96,K.R. Gowri Amma,33
7712,2020,12,97,17 grudnia,32
7332,2020,12,98,1990,32
4893919,2020,12,99,Josyf Dnistrianski,32
209318,2020,12,100,Kamil Stoch,32
4974571,2021,1,1,Zmarli w styczniu 2021,667
3383330,2021,1,2,Mistrzostwa Świata w Piłce Ręcznej Mężczyzn 2021,318
4733297,2021,1,3,Pandemia COVID-19 w Polsce,304
9475,2021,1,4,Indonezja,303
25576,2021,1,5,Elton John,247
25196,2021,1,6,Jimi Hendrix,240
4751970,2021,1,7,PlusLiga (2020/2021),197
4990867,2021,1,8,Philippe Halsman,195
4799772,2021,1,9,Puchar Świata w skokach narciarskich 2020/2021,188
1221400,2021,1,10,Robert Lewandowski,167
160257,2021,1,11,Cyryl z Aleksandrii,149
4890570,2021,1,12,Serie A1 w piłce siatkowej mężczyzn (2020/2021),141
4986825,2021,1,13,Atak na Kapitol Stanów Zjednoczonych,136
133459,2021,1,14,Izabela Trojanowska,135
4753509,2021,1,15,Tauron Liga (2020/2021),135
